geohash,lat,lon
dr5ru4g,40.75302130762831,-73.99891231511744
dr5ru4h,40.74936903132685,-73.99743528285292
dr5ru4j,40.749228436092054,-73.9961699927534
dr5ru4k,40.75062805416476,-73.99751934539309
dr5ru4m,40.75018173812214,-73.99647936388854
dr5ru4n,40.74878707520098,-73.995119859257
dr5ru4p,40.74896071231985,-73.99361917033663
dr5ru4q,40.75035055271811,-73.99498011490603
dr5ru4r,40.74990963740301,-73.9939290701447
dr5ru4s,40.75166899244295,-73.99759386757512
dr5ru4u,40.75311293815054,-73.99771558970323
dr5ru4v,40.753156588713615,-73.99649684532909
dr5ru4w,40.7518993020202,-73.99484991155005
dr5ru4x,40.75178726567643,-73.99375705019104
dr5ru4y,40.75288676508135,-73.99513180113766
dr5ru4z,40.753118887929,-73.993591202271
dr5ru50,40.75438214878448,-74.00300441265411
dr5ru51,40.75476174795853,-74.00163104298159
dr5ru52,40.75552811071471,-74.00344618171782
dr5ru53,40.75587910872091,-74.00193107398185
dr5ru54,40.75431742199131,-74.00058475545966
dr5ru55,40.75450832311134,-73.99920479311298
dr5ru56,40.755979932773926,-74.00037325384758
dr5ru57,40.7557229,-73.9991152
dr5ru58,40.756690574450026,-74.00360979072511
dr5ru59,40.75708279972835,-74.00149293341748
dr5ru5b,40.758709817261796,-74.0035122459092
dr5ru5d,40.7573746973424,-74.0008537042359
dr5ru5e,40.757081259398866,-73.99919924457325
dr5ru5f,40.758554703628974,-74.00040632610707
dr5ru5g,40.758624845702776,-73.99908478218424
dr5ru5h,40.75457356136729,-73.99783979013628
dr5ru5j,40.75432686756961,-73.99645882858756
dr5ru5k,40.75589126526943,-73.99784039708905
dr5ru5m,40.75587698931692,-73.99632913415076
dr5ru5n,40.75449849095843,-73.99495963342463
dr5ru5p,40.75467258009463,-73.99345879408308
dr5ru5q,40.75594897939714,-73.99515279238992
dr5ru5r,40.755615341279665,-73.99377507974947
dr5ru5s,40.75725987484787,-73.99769561399461
dr5ru5t,40.75724903555624,-73.99632216599674
dr5ru5u,40.75857279231103,-73.99761405082528
dr5ru5v,40.758550340673146,-73.99625654815466
dr5ru5w,40.75715803717004,-73.99503293841856
dr5ru5x,40.75717183082292,-73.99363962886866
dr5ru5y,40.758596442069035,-73.99497546178921
dr5ru5z,40.75878152645268,-73.99346666096923
dr5ru60,40.74893357124787,-73.99212718974253
dr5ru61,40.74870199465365,-73.99106288291665
dr5ru62,40.750453500174196,-73.99247411374928
dr5ru63,40.75023684352815,-73.99094330355092
dr5ru64,40.74887325911436,-73.98956186316471
dr5ru65,40.748965,-73.9880543
dr5ru66,40.75049338810785,-73.98938200228838
dr5ru67,40.75005235457539,-73.98833196062935
dr5ru68,40.75169215647014,-73.99225649727445
dr5ru69,40.751856012845266,-73.99088314754638
dr5ru6b,40.75329503565495,-73.9920888112648
dr5ru6c,40.75285459827496,-73.99103820856817
dr5ru6d,40.751466411425376,-73.98967510051696
dr5ru6e,40.75165094494461,-73.98816693419467
dr5ru6f,40.753021420639875,-73.98954260716462
dr5ru6g,40.753201761026105,-73.98803705458621
dr5ru6h,40.74927161176146,-73.98651736534211
dr5ru6j,40.74882334843548,-73.98548328478729
dr5ru6k,40.750257402545955,-73.98680904132054
dr5ru6m,40.75043935193568,-73.98530067114235
dr5ru6n,40.749046649846385,-73.98394333461871
dr5ru6p,40.74922489649375,-73.9824384680202
dr5ru6q,40.75060065034008,-73.98379758622254
dr5ru6r,40.750164304365896,-73.9827559435642
dr5ru6s,40.751816792438156,-73.98667009429037
dr5ru6t,40.75200830976642,-73.98544008313507
dr5ru6u,40.75337984389049,-73.9865299026987
dr5ru6v,40.75309882972578,-73.98537018299895
dr5ru6w,40.75154815820708,-73.98412262082434
dr5ru6x,40.75172333657494,-73.98262091168026
dr5ru6y,40.75311153100356,-73.98398338023087
dr5ru6z,40.752668684189196,-73.98293655722846
dr5ru70,40.75423048506783,-73.99240972758929
dr5ru71,40.754404656831646,-73.99090827828275
dr5ru72,40.75580040762878,-73.99226495178047
dr5ru73,40.755826012408654,-73.99081669147932
dr5ru74,40.75458152802857,-73.9894051201428
dr5ru75,40.75446389032811,-73.98809638138228
dr5ru76,40.75614235789346,-73.98926751661985
dr5ru77,40.75569899821196,-73.98821962546994
dr5ru78,40.75734849082438,-73.99213721459553
dr5ru79,40.75690672355829,-73.99108676011677
dr5ru7b,40.75868067217976,-73.99244780378484
dr5ru7c,40.75857050961276,-73.99087485547696
dr5ru7d,40.75713170958116,-73.98954965223516
dr5ru7e,40.75736525804102,-73.98800432766757
dr5ru7f,40.75875293230987,-73.9893676134554
dr5ru7g,40.758311124893375,-73.98831844909688
dr5ru7h,40.75448835152991,-73.98683650188072
dr5ru7j,40.75449484310157,-73.98534827771005
dr5ru7k,40.755923497898564,-73.98668189111956
dr5ru7m,40.756154470990666,-73.98513895307033
dr5ru7n,40.75459544227834,-73.98429539402086
dr5ru7p,40.7542723282685,-73.98276592037602
dr5ru7q,40.75571234280351,-73.98409029894549
dr5ru7r,40.75589577078661,-73.98258207348725
dr5ru7s,40.756921654344104,-73.98695801914674
dr5ru7t,40.75710354442705,-73.98545042550614
dr5ru7u,40.75849606897117,-73.98680955173684
dr5ru7v,40.75867786472003,-73.98530255859967
dr5ru7w,40.757289561485145,-73.98394030664639
dr5ru7x,40.75714050419675,-73.98243870050605
dr5ru7y,40.758858807237004,-73.98379650277778
dr5ru7z,40.758417318763385,-73.98274737098062
dr5ru80,40.73801498910457,-73.98122985166847
dr5ru81,40.738241349944246,-73.97968858995169
dr5ru82,40.73962479094009,-73.9810549592058
dr5ru83,40.739354902696114,-73.97984988713449
dr5ru84,40.73780450734504,-73.97863960852685
dr5ru85,40.73797689021653,-73.9771376027085
dr5ru86,40.739360312358066,-73.97850347800366
dr5ru87,40.73923830412556,-73.97682531831977
dr5ru88,40.740565628157185,-73.98137391959169
dr5ru89,40.740737954969795,-73.9798733542715
dr5ru8b,40.742127318970496,-73.98123537721085
dr5ru8c,40.74230127978927,-73.97973424607085
dr5ru8d,40.74084956237898,-73.97876891426712
dr5ru8e,40.7404719,-73.9772937
dr5ru8f,40.741859912971606,-73.97868418849725
dr5ru8g,40.74204426164973,-73.977176161097
dr5ru8h,40.73815997969028,-73.97563073520325
dr5ru8j,40.737961045611115,-73.97434127144147
dr5ru8k,40.739854373823015,-73.97538995587134
dr5ru8m,40.739383369952854,-73.97435854509536
dr5ru8n,40.73806635280635,-73.97347014210105
dr5ru8q,40.73936057853399,-73.97298214913793
dr5ru8s,40.74072928668362,-73.97573291179094
dr5ru8t,40.740826559934675,-73.97431323901785
dr5ru8u,40.74190580714651,-73.97590433592266
dr5ru8v,40.74222213831615,-73.97464731275434
dr5ru8w,40.74074072632115,-73.97304158115138
dr5ru8y,40.742076238412004,-73.9727928223674
dr5ru90,40.743687305911706,-73.98109934251075
dr5ru91,40.74344313291191,-73.9797762810311
dr5ru92,40.74462731145357,-73.98141509098227
dr5ru93,40.74481257664963,-73.9799077628665
dr5ru94,40.7434234528092,-73.97854480233528
dr5ru95,40.743604132288425,-73.9770397697332
dr5ru96,40.744974203102856,-73.97841412005118
dr5ru97,40.74453032256129,-73.97736929568703
dr5ru98,40.74618928458339,-73.98127761492098
dr5ru99,40.746222902010594,-73.97985405908274
dr5ru9b,40.74755507019907,-73.98113081927514
dr5ru9c,40.74740242256104,-73.98002296380585
dr5ru9d,40.74596896022735,-73.97869223835961
dr5ru9e,40.746191261570594,-73.97715666709473
dr5ru9f,40.74757256538903,-73.97852335928525
dr5ru9g,40.74774931207723,-73.97702301218229
dr5ru9h,40.74344784719004,-73.97578119722787
dr5ru9j,40.743307657450934,-73.97451298888498
dr5ru9k,40.74487950805989,-73.97580712820756
dr5ru9m,40.74498008894468,-73.97429125098287
dr5ru9n,40.74354792123087,-73.97295965994302
dr5ru9p,40.74349399791678,-73.97165930583526
dr5ru9q,40.744766437197136,-73.97279083956829
dr5ru9r,40.74486050505928,-73.97164040720511
dr5ru9s,40.746372297058656,-73.97565627067172
dr5ru9t,40.746334692924016,-73.97432365710135
dr5ru9u,40.74756123651653,-73.97564420610951
dr5ru9v,40.747477323467265,-73.97447368737457
dr5ru9w,40.74609686641819,-73.97310694167827
dr5ru9x,40.74623066291481,-73.9716328297808
dr5ru9y,40.74765796948407,-73.97296783030899
dr5ru9z,40.747619555618044,-73.97167013155861
dr5rubz,40.741899402745695,-73.96024249111225
dr5ruc8,40.74612209654325,-73.97007524156282
dr5rucb,40.74763590074388,-73.97029192978003
dr5rucc,40.747561260024426,-73.96891833132221
dr5rud0,40.74878439922579,-73.98138740365707
dr5rud1,40.74896020118834,-73.97988624771402
dr5rud2,40.75033801720125,-73.9812561731516
dr5rud3,40.75051612761963,-73.97975289812123
dr5rud4,40.74913247398995,-73.97838556214107
dr5rud5,40.74868956431368,-73.97733842194992
dr5rud6,40.75046789234891,-73.97874904450124
dr5rud7,40.750247993881956,-73.97720337394183
dr5rud8,40.75189944977116,-73.98111772175524
dr5rud9,40.7517882651503,-73.98002636919699
dr5rudb,40.75307179278831,-73.9811851622718
dr5rudc,40.75306225408897,-73.9798995804534
dr5rudd,40.75163751707293,-73.97856354925689
dr5rude,40.75186549025401,-73.97702621619732
dr5rudf,40.75329953825766,-73.97835206202446
dr5rudg,40.75328318739402,-73.9775529626974
dr5rudh,40.74896234364054,-73.97571718411696
dr5rudj,40.74903723776074,-73.9743368275415
dr5rudk,40.750422008167895,-73.97570153030007
dr5rudm,40.750455942831834,-73.97463174299922
dr5rudn,40.74891857192273,-73.97286515096596
dr5rudp,40.74877304762691,-73.97178401311724
dr5rudq,40.75021019214814,-73.97311112080872
dr5rudr,40.7504351572184,-73.97157240467524
dr5ruds,40.75174995812777,-73.97581708601278
dr5rudt,40.751645242632385,-73.97443839774591
dr5rudu,40.75323710761547,-73.97608364459064
dr5rudv,40.7532180146643,-73.97429254195563
dr5rudw,40.751826334906184,-73.97293187451747
dr5rudx,40.752009456559946,-73.97142411170897
dr5rudy,40.75300318705301,-73.9727807828592
dr5rudz,40.75309131808271,-73.97161887548528
dr5rue0,40.75450334781754,-73.98122279528394
dr5rue1,40.75456425319678,-73.98009656546446
dr5rue2,40.75607885103663,-73.9810738654175
dr5rue3,40.7556353513688,-73.98002738503304
dr5rue4,40.75424329290838,-73.97866923373267
dr5rue5,40.754426963883084,-73.97715915406825
dr5rue6,40.7558191443202,-73.97851867062867
dr5rue7,40.7558224025026,-73.97707514803163
dr5rue8,40.757024444532206,-73.98138928232662
dr5rue9,40.75720808599065,-73.97988058853208
dr5rueb,40.75860210730166,-73.98123865550312
dr5ruec,40.75878608329877,-73.97972924648481
dr5rued,40.757392185801834,-73.9783712853775
dr5ruee,40.7569505331706,-73.97732286251369
dr5ruef,40.758342607548556,-73.97868331405341
dr5rueg,40.75860209483739,-73.97715427876469
dr5rueh,40.754481161268664,-73.97577823793077
dr5ruej,40.75416942431066,-73.97460368022672
dr5ruek,40.75555816557512,-73.97595781325478
dr5ruem,40.75574328268193,-73.97445562687425
dr5ruen,40.754342746736604,-73.97310269191178
dr5ruep,40.75449656166807,-73.97169560027633
dr5rueq,40.75592431244452,-73.97294780047005
dr5ruer,40.75611092713415,-73.97143816351253
dr5rues,40.757135399816754,-73.97581343702522
dr5ruet,40.757315246563586,-73.97430803205276
dr5rueu,40.758710224324204,-73.97566590407172
dr5ruev,40.758890155667764,-73.97416076715929
dr5ruew,40.7575006499788,-73.97279870396206
dr5ruex,40.75728333373766,-73.97179134996838
dr5ruey,40.758618095114066,-73.97307253046426
dr5ruez,40.758632732430186,-73.97160301001863
dr5ruf0,40.74899178392684,-73.97025006215655
dr5ruf1,40.74899798256778,-73.968885138755
dr5ruf2,40.75061359462365,-73.97006654502785
dr5ruf3,40.750318999624035,-73.96881125112417
dr5ruf4,40.74893849510837,-73.96743020971635
dr5ruf6,40.750391338108635,-73.96814209678719
dr5ruf7,40.75031899526322,-73.96607430800312
dr5ruf8,40.751568861872656,-73.97037292548885
dr5ruf9,40.75175094898127,-73.96886731810902
dr5rufb,40.75312631110509,-73.97023952162493
dr5rufc,40.753320465553884,-73.96872126478387
dr5rufd,40.75175652834949,-73.96755860799583
dr5rufe,40.75203887341752,-73.96590784634711
dr5ruff,40.7528720661375,-73.96767002115203
dr5rufg,40.75307073885155,-73.96616068293675
dr5rufs,40.751754814502384,-73.96482418467056
dr5rufu,40.753165136324306,-73.9649235414695
dr5rug0,40.754716735036496,-73.9700800685325
dr5rug1,40.75444823115841,-73.96883357007987
dr5rug2,40.755670474442034,-73.97038940764345
dr5rug3,40.75584998502343,-73.96888335198474
dr5rug4,40.75445516822745,-73.96752552907901
dr5rug5,40.75463547012744,-73.96601912055377
dr5rug6,40.75594102443126,-73.96774616359222
dr5rug7,40.755585928028744,-73.96633017725905
dr5rug8,40.75723793323767,-73.9702454420701
dr5rug9,40.75742745653748,-73.96873452312572
dr5rugb,40.758818233014885,-73.9700940656173
dr5rugc,40.75853745847116,-73.9687591439577
dr5rugd,40.756988037956106,-73.96768120022361
dr5ruge,40.7571617786926,-73.96618139534043
dr5rugf,40.75856251785099,-73.9675350695836
dr5rugg,40.758745544731255,-73.9660257842165
dr5rugh,40.75419492799348,-73.9649683305415
dr5rugj,40.75437863700084,-73.96346164386117
dr5rugk,40.75582523234308,-73.96472240267126
dr5rugm,40.755956722011064,-73.96331263064609
dr5rugq,40.755766719065,-73.961838028186
dr5rugs,40.75735091794943,-73.96466778787511
dr5rugt,40.75732136285957,-73.96364236916267
dr5rugu,40.758301409964204,-73.96498284743346
dr5rugv,40.7585302374041,-73.96343811175099
dr5rugw,40.75708442119602,-73.96211833093642
dr5rugx,40.757258460530984,-73.96074694141949
dr5rugy,40.758757518654136,-73.96189903438226
dr5rugz,40.758316252160476,-73.96084786421079
dr5ruh0,40.759958155459564,-74.00320545927296
dr5ruh1,40.75989038988853,-74.00190113637882
dr5ruh3,40.76131714420624,-74.0018400661785
dr5ruh4,40.7600327789449,-74.00042303797035
dr5ruh5,40.75991160424992,-73.99896566313531
dr5ruh6,40.76121898357101,-74.00011630262053
dr5ruh7,40.761190439256694,-73.99920553185665
dr5ruhd,40.762695325076976,-74.00045376721545
dr5ruhe,40.76281515694064,-73.99902238507845
dr5ruhg,40.76401844877194,-73.99894054918765
dr5ruhh,40.7597632494318,-73.9978709858464
dr5ruhj,40.759987656890885,-73.99633596475651
dr5ruhk,40.761427213710896,-73.99766046147259
dr5ruhm,40.76160735182846,-73.9961555079445
dr5ruhn,40.76004296817867,-73.99516861742164
dr5ruhp,40.75977841264388,-73.9937426163238
dr5ruhq,40.76116734853815,-73.99510271879485
dr5ruhr,40.76135238796325,-73.99359565126129
dr5ruhs,40.76264044436128,-73.99778223581441
dr5ruht,40.7625571500576,-73.99646512578833
dr5ruhu,40.763954402989036,-73.99782212101643
dr5ruhv,40.764134864503326,-73.99631554200995
dr5ruhw,40.76274580620616,-73.99495391531332
dr5ruhx,40.76292562168399,-73.99344869815228
dr5ruhy,40.7643172033343,-73.99480682274515
dr5ruhz,40.76387283323939,-73.99376319273173
dr5rujg,40.76950624989701,-73.99915119681947
dr5rujh,40.76552448185059,-73.99767743357502
dr5rujj,40.76571056952084,-73.99616733668643
dr5rujm,40.76691178786704,-73.99654697388345
dr5rujn,40.76544444590709,-73.99494857769515
dr5rujp,40.76545255707492,-73.99361018883938
dr5rujq,40.76683432983416,-73.99497749004729
dr5rujr,40.766935144129256,-73.9938499421993
dr5rujt,40.768184952226676,-73.99631005111497
dr5rujv,40.76932311342335,-73.99573540866083
dr5rujw,40.7684009950693,-73.9954562499239
dr5rujx,40.7679893584645,-73.99308515031262
dr5rujy,40.76956658249839,-73.99494368933946
dr5rujz,40.76955465496836,-73.99362306377878
dr5ruk0,40.75996048884428,-73.99223564125448
dr5ruk1,40.76014683837083,-73.99072568075327
dr5ruk2,40.761540978432144,-73.9920833123723
dr5ruk3,40.761225571185776,-73.99059261443075
dr5ruk4,40.759705124721414,-73.98967661000405
dr5ruk5,40.75988809675013,-73.98816888896391
dr5ruk6,40.761273664982404,-73.98953331454437
dr5ruk7,40.761459945449,-73.98802316006305
dr5ruk8,40.762483914430184,-73.9923995788511
dr5ruk9,40.762667337035445,-73.99089168080079
dr5rukb,40.76408037696215,-73.99222490860394
dr5rukc,40.76424704858451,-73.99074097694304
dr5rukd,40.7627183502618,-73.98950521976897
dr5ruke,40.76241164223565,-73.98833289887628
dr5rukf,40.76380507934139,-73.98969118002769
dr5rukg,40.76398483565842,-73.98818619112531
dr5rukh,40.760067448516004,-73.9866645741736
dr5rukj,40.76025240815602,-73.98515492654359
dr5rukk,40.76135611284078,-73.98678471190317
dr5rukm,40.76120400676286,-73.98546479120654
dr5rukn,40.75999254747506,-73.98406003932101
dr5rukp,40.759996134714676,-73.98259665465326
dr5rukq,40.76139068128338,-73.98395436914552
dr5rukr,40.761572554883756,-73.98245131465272
dr5ruks,40.76259773034933,-73.98682286868716
dr5rukt,40.76277673890081,-73.98531828329055
dr5ruku,40.76416824784496,-73.98667822260732
dr5rukv,40.7643436495756,-73.98517436951484
dr5rukw,40.762956737314106,-73.98381183716879
dr5rukx,40.76251428087626,-73.9827646756099
dr5ruky,40.76390126571879,-73.98412770730353
dr5rukz,40.76409435089268,-73.9826124856958
dr5rum0,40.76563437349984,-73.99210315824122
dr5rum1,40.76557298003057,-73.99113637986825
dr5rum2,40.76659005567735,-73.99241045274289
dr5rum3,40.766754031652546,-73.99091595026499
dr5rum4,40.76537907108071,-73.98954429793976
dr5rum5,40.76555954509578,-73.98803918072426
dr5rum6,40.766946511111,-73.98940189947677
dr5rum7,40.76713317163889,-73.98788657356712
dr5rum8,40.768165705161884,-73.99226145308064
dr5rum9,40.76834822660669,-73.99075374187315
dr5rumb,40.769738359156165,-73.99211455410138
dr5rumc,40.76929671376166,-73.99106593949628
dr5rumd,40.76811964423067,-73.98928345230983
dr5rume,40.76808751474891,-73.98819884529192
dr5rumf,40.76952487869529,-73.98952542436041
dr5rumg,40.7696123482827,-73.98819769417338
dr5rumh,40.76574521855372,-73.98653090028456
dr5rumj,40.765305643526915,-73.9854770297878
dr5rumk,40.766756397009814,-73.98656307237715
dr5rumm,40.76686532772529,-73.98534019634279
dr5rumn,40.76547831985386,-73.98397795292341
dr5rump,40.76565438292104,-73.98247617441622
dr5rumq,40.7669507,-73.9838062
dr5rumr,40.76688431375558,-73.98275746850675
dr5rums,40.768313901529154,-73.98665910362345
dr5rumt,40.76824920542522,-73.98547462877718
dr5rumu,40.76929564754433,-73.98694328004828
dr5rumv,40.76949884822715,-73.98542282739442
dr5rumw,40.768098755001155,-73.98406975586092
dr5rumx,40.768149422031605,-73.98235934108149
dr5rumy,40.76956223522223,-73.98395494845447
dr5rumz,40.76958952909757,-73.98224304235514
dr5runn,40.77093490045638,-73.99483506421113
dr5runp,40.771184384134735,-73.99343000809372
dr5runr,40.77230261423946,-73.99355641308387
dr5ruq0,40.77096584515484,-73.99226884953997
dr5ruq1,40.770952826083715,-73.9908581060277
dr5ruq2,40.77235982453654,-73.99220619825294
dr5ruq3,40.772542408893145,-73.99069335461122
dr5ruq4,40.771140836974766,-73.98934348299875
dr5ruq5,40.77069347392364,-73.98830661345676
dr5ruq6,40.77209446194674,-73.98965654020404
dr5ruq7,40.77227721324356,-73.98814764457165
dr5ruq8,40.77395016992316,-73.99204045951402
dr5ruq9,40.77350085336813,-73.99100895773064
dr5ruqb,40.774987395802405,-73.99202625759487
dr5ruqc,40.77500819093051,-73.990777780721
dr5ruqd,40.773672892870295,-73.98950499488184
dr5ruqe,40.77384662361354,-73.9880010078631
dr5ruqf,40.77500042523204,-73.98932321229361
dr5ruqg,40.775020799040476,-73.98799198790496
dr5ruqh,40.77087922467799,-73.98679223221154
dr5ruqj,40.7712531,-73.9859388
dr5ruqk,40.7723329219404,-73.98716501196913
dr5ruqm,40.77200829002796,-73.98559531391206
dr5ruqn,40.7707807,-73.984011
dr5ruqp,40.770803834615506,-73.98272807849855
dr5ruqq,40.7719643,-73.9843153
dr5ruqr,40.772302557427764,-73.9825693488452
dr5ruqs,40.77403069432881,-73.98649270301165
dr5ruqt,40.77364886648199,-73.98525189386383
dr5ruqu,40.7750517196331,-73.98669773776395
dr5ruqv,40.77519439787965,-73.985274395622
dr5ruqw,40.773776068367376,-73.98393622882854
dr5ruqx,40.77373450039118,-73.98244676295074
dr5ruqy,40.77514163986351,-73.98416433870973
dr5ruqz,40.77491171222675,-73.98273515519817
dr5rur1,40.77643143819472,-73.99083154459875
dr5rur4,40.7764293065331,-73.98945186697316
dr5rur5,40.7764015596466,-73.9881444199861
dr5rur6,40.77792304770198,-73.9897397308794
dr5rur7,40.777953329745685,-73.98801131938913
dr5rure,40.7792130021903,-73.98818858474043
dr5rurg,40.78048797044811,-73.98796737871946
dr5rurh,40.77638567428427,-73.98678325530433
dr5rurj,40.77640757517875,-73.98527997095822
dr5rurk,40.77765371175174,-73.98635072924198
dr5rurm,40.77762645526656,-73.98550463091134
dr5rurn,40.7764502830876,-73.98401156866184
dr5rurp,40.77648863524908,-73.98258817410346
dr5rurq,40.777865190973635,-73.98395799763652
dr5rurr,40.77768662034644,-73.98230921641694
dr5rurs,40.77906146447032,-73.986832798377
dr5rurt,40.779257498145284,-73.98531679516594
dr5ruru,40.78069795502901,-73.98670211080669
dr5rurv,40.780613467627205,-73.98557211733456
dr5rurw,40.77950524640077,-73.98376326022002
dr5rurx,40.77906524005336,-73.98271135019925
dr5rury,40.780545707470026,-73.98395003703432
dr5rurz,40.780704870365724,-73.98251600234907
dr5rus0,40.76018877197868,-73.98108292713533
dr5rus1,40.75974713475742,-73.98003711758575
dr5rus2,40.761135015752245,-73.98139819452781
dr5rus3,40.76130337161652,-73.97989857033926
dr5rus4,40.75991961397431,-73.97853314679203
dr5rus5,40.76009783045145,-73.97702917799722
dr5rus6,40.76149114467481,-73.97838325688848
dr5rus7,40.7610497990967,-73.97733692892658
dr5rus8,40.762695606206165,-73.98125771492313
dr5rus9,40.762879287065445,-73.97974525008375
dr5rusb,40.76402973340903,-73.9811178672269
dr5rusc,40.76383125268619,-73.98005641850824
dr5rusd,40.762668605869706,-73.97840082732357
dr5ruse,40.76262349451173,-73.97719067646203
dr5rusf,40.764012400653684,-73.97855311585506
dr5rusg,40.76416108846844,-73.97731360780094
dr5rush,40.760094199238736,-73.9760661693758
dr5rusj,40.75984302104711,-73.97446933596994
dr5rusk,40.761232249174874,-73.97583075553506
dr5rusm,40.76141726781126,-73.9743218609405
dr5rusn,40.76002259712638,-73.97296385770606
dr5rusp,40.76002474043984,-73.97177946079896
dr5rusq,40.76135251105684,-73.97304316631208
dr5rusr,40.76116133216245,-73.97176150441072
dr5russ,40.7628070250489,-73.97568358832709
dr5rust,40.76263809394932,-73.97420672768268
dr5rusu,40.76380367638887,-73.97595868764174
dr5rusv,40.76405668398765,-73.97440060406767
dr5rusw,40.762596884559436,-73.97309022961635
dr5rusx,40.76284219958382,-73.97153640748118
dr5rusy,40.764131212440134,-73.97312125147417
dr5rusz,40.763787169577604,-73.97185244980524
dr5rut0,40.76521372734808,-73.98142475920048
dr5rut1,40.7654537200714,-73.97987619298952
dr5rut2,40.76690438826631,-73.98119325444456
dr5rut3,40.76712195624299,-73.97965774460086
dr5rut4,40.76570920569742,-73.97831768869837
dr5rut5,40.76526996407021,-73.97726299715185
dr5rut6,40.76668000594086,-73.97861088036913
dr5rut7,40.76623886011238,-73.97756125119533
dr5rut8,40.76815636685519,-73.98142803131195
dr5rutb,40.76941339098124,-73.98136508483287
dr5rutf,40.76994422205675,-73.97885556369215
dr5ruth,40.76547012255524,-73.97574437877964
dr5rutj,40.765027718360486,-73.9746955854515
dr5rutn,40.765123506833596,-73.97305927223582
dr5rutp,40.76535401545505,-73.97170949633356
dr5rutr,40.76667199280445,-73.97125894360198
dr5rutu,40.77014302864612,-73.97511806588027
dr5rutv,40.76962969762576,-73.97432123271575
dr5rutx,40.76856409606858,-73.97138036197192
dr5ruty,40.76913484551017,-73.97324728072311
dr5ruu0,40.759765636302284,-73.97040592269119
dr5ruu1,40.759948625334616,-73.96889859502538
dr5ruu2,40.76138905555409,-73.97022268809759
dr5ruu3,40.76132349625663,-73.96885364513003
dr5ruu4,40.76003399982234,-73.96769268331171
dr5ruu5,40.7597391414097,-73.96630613746946
dr5ruu6,40.76119574926115,-73.96761748335132
dr5ruu7,40.76136294364861,-73.96612183479319
dr5ruu8,40.762656925919224,-73.97013340246077
dr5ruu9,40.762579680760005,-73.96898505556938
dr5ruub,40.76396460616562,-73.97034806583369
dr5ruuc,40.76405335977841,-73.96881271086099
dr5ruud,40.76276635224955,-73.96747251638382
dr5ruue,40.76293827242089,-73.96597398124607
dr5ruuf,40.76432641167579,-73.96733522933692
dr5ruug,40.76388364063565,-73.96628766262513
dr5ruuh,40.75997342703626,-73.96476042718024
dr5ruuj,40.76015625997344,-73.9632537478959
dr5ruuk,40.76153834975616,-73.96461675505844
dr5ruum,40.7612416,-73.9637073
dr5ruun,40.75998721113948,-73.96200309639028
dr5ruup,40.75990130936433,-73.96069322603572
dr5ruuq,40.76128634334846,-73.96205850020903
dr5ruur,40.76135562345147,-73.96068971391179
dr5ruus,40.76249521857539,-73.96492666931546
dr5ruut,40.76267934335404,-73.96341691990234
dr5ruuu,40.76406708685005,-73.96477975838984
dr5ruuv,40.76424907410063,-73.96327254801444
dr5ruuw,40.76286328147678,-73.96191072749009
dr5ruux,40.762422503325084,-73.96085933040901
dr5ruuy,40.76401718932244,-73.96185988993601
dr5ruuz,40.76398903887327,-73.96071670044589
dr5ruv0,40.76553511733121,-73.97020414067573
dr5ruv1,40.765720127143254,-73.96869629611764
dr5ruv2,40.76711054212672,-73.9700547019282
dr5ruv3,40.766881128946366,-73.96900841172189
dr5ruv4,40.76554844812051,-73.96773329716146
dr5ruv5,40.76545813143134,-73.96613982743052
dr5ruv6,40.766850267305436,-73.96749940553232
dr5ruv7,40.76703214607887,-73.9659916252159
dr5ruv8,40.768167646566745,-73.97017567360497
dr5ruv9,40.7682396894474,-73.96886089726038
dr5ruvc,40.76965866963241,-73.96908158527131
dr5ruvd,40.76842592919676,-73.96735455299104
dr5ruve,40.76818754347514,-73.96610183257658
dr5ruvf,40.76937750104056,-73.96766049668987
dr5ruvg,40.76955466889265,-73.96615726298582
dr5ruvh,40.76564133536668,-73.96463224786228
dr5ruvj,40.76556566115767,-73.96365461577255
dr5ruvk,40.76684922051458,-73.96481182700461
dr5ruvm,40.7667711376125,-73.96343748541362
dr5ruvn,40.765379362593,-73.96207816920298
dr5ruvp,40.76550751930755,-73.96076775702764
dr5ruvq,40.76695831242771,-73.96192713575651
dr5ruvr,40.76713660088448,-73.96042210097683
dr5ruvs,40.76816863168731,-73.96479354249924
dr5ruvt,40.768345638900726,-73.96328995565237
dr5ruvu,40.76958202041254,-73.96477934421785
dr5ruvv,40.769306438029666,-73.96359267452283
dr5ruvw,40.76811082498706,-73.9617984226803
dr5ruvx,40.76810436958852,-73.960719347297
dr5ruvy,40.76947830510004,-73.96209383733952
dr5ruvz,40.76960258929468,-73.96070970169633
dr5ruw0,40.77099594776871,-73.98121351086084
dr5ruw1,40.77092743282488,-73.97981950249073
dr5ruw2,40.77256593157573,-73.98106984201414
dr5ruw3,40.772126618679934,-73.98001757788273
dr5ruw4,40.770832444996316,-73.97868224650908
dr5ruw5,40.77121042337987,-73.97687040152113
dr5ruw6,40.77230540806677,-73.97852250917643
dr5ruw7,40.77229249592932,-73.9770459090224
dr5ruw8,40.77378674002789,-73.98147158285795
dr5ruw9,40.77370609387129,-73.97986717925924
dr5ruwb,40.77509331844384,-73.98122985177108
dr5ruwc,40.775276561627294,-73.97972142132674
