,dayofweek,minofday,requests,wait_time,reject,idle_trip,resource,dispatch,reward,effective_dist,actual_dist,agent_time,original_requests
601,6.0,924.0,229.0,282.6218324005759,10.0,4612.7138501075,6359.0,446.0,-0.12878386076911852,883.667114137148,640.9763009498129,0.6668825149536133,110.0
602,6.0,925.0,223.0,253.20157842977352,3.0,4691.574063617373,6375.0,428.0,-0.14971238982909085,1024.7028164322255,640.0926520383218,0.6516978740692139,107.0
603,6.0,926.0,221.0,357.6065683517585,17.0,4811.844479962493,6353.0,423.0,-0.21290447923402667,798.4866960357758,550.5379439605167,0.64829421043396,107.0
604,6.0,927.0,214.0,263.65826581276565,14.0,4863.863159495172,6369.0,408.0,-0.2254015165143528,809.5045524248271,583.3267357770819,0.6275906562805176,101.0
605,6.0,928.0,225.0,279.5191912926847,6.0,4964.759003719986,6378.0,423.0,-0.17833236279378184,1082.0858499690657,655.5103998006089,0.6374759674072266,97.0
606,6.0,929.0,226.0,302.20464933416986,6.0,4847.426887135831,6382.0,478.0,-0.1969707179502791,835.851051404723,576.9147776220925,0.7123737335205078,110.0
607,6.0,930.0,238.0,460.47021076516046,10.0,4734.780571382126,6373.0,419.0,-0.14356625507801368,942.9874102795729,611.6747866248479,0.6364293098449707,115.0
608,6.0,931.0,205.0,260.2900865537893,10.0,4510.378093152532,6397.0,406.0,-0.17518418271473024,818.4784756751033,656.8071837102179,0.6252634525299072,91.0
609,6.0,932.0,180.0,204.8580705720121,13.0,4652.785885084161,6425.0,453.0,-0.2584474460173851,678.2835888316622,517.3621998871677,0.6818838119506836,78.0
610,6.0,933.0,222.0,294.1065337434119,7.0,4719.841053431126,6435.0,425.0,-0.16320359181705157,961.4365387110738,728.6538790420163,0.6451714038848877,92.0
611,6.0,934.0,228.0,376.11631917003695,10.0,4920.424082311652,6426.0,482.0,-0.19717036181580738,803.8299869744806,602.8635576331872,0.7130043506622314,115.0
612,6.0,935.0,229.0,252.52042435463807,5.0,4882.925127861212,6430.0,438.0,-0.19323612225898046,852.5360507820151,588.2060948208673,0.6581969261169434,112.0
613,6.0,936.0,222.0,435.1614549018053,14.0,4641.536840364626,6411.0,414.0,-0.18119453728047574,722.416084838158,562.3562639368465,0.6339516639709473,113.0
614,6.0,937.0,206.0,339.90166093247535,2.0,4358.170348701928,6403.0,446.0,-0.14530004644493033,951.7964764829958,573.906184227264,0.6787748336791992,105.0
615,6.0,938.0,209.0,328.68104372479706,12.0,4045.526329790088,6388.0,433.0,-0.12721162814423792,749.2520885664271,550.3516406585113,0.6727497577667236,112.0
616,6.0,939.0,251.0,381.37617303263056,8.0,3938.294294838327,6389.0,452.0,-0.015074291053878142,1077.2279096763232,746.3489388410235,0.6798384189605713,113.0
